place_name,review_text,rating,published_at_date
Hair by Erblina,Bina is wonderful! She once again saved the day from a very bad teenage blunder! What a transformation.,5,17:24.4
Hair by Erblina,Best hair specialist!!!! So compassionate. Goes beyond and above for her clients. No one could do blue/black for me until I met her !!! Nails it each time.,5,17:24.4
Hair by Erblina,I have been getting my hair done by Erblina for so many years now. She always does a wonderful job getting the color i want. I highly recommend Erblina to everyone. Her work is amazing,5,17:24.4
Hair by Erblina,I cannot recommend Erblina enough. She is passionate about haircare and her work reflects that. The results always come out amazing! I have always been comfortable and satisfied with her services. She is overall a wonderful person and truly cares about her clients. You are in good hands with her!,5,17:24.4
Hair by Erblina,Erblina has been dying my hair for years now and I can truly say that I trust her. She always listens to what I want and delivers beyond my expectations. She s always able to achieve the blonde that I want!,5,17:24.5
Hair by Erblina,Love my haircut! I got curtain bangs for the first time and I love them!,5,17:24.5
Hair by Erblina,"She did a wonderful job getting the color blonde I wanted . I still need to add a few low lights to create my desired look , after trying 3 other hair experts , Erbkina succeeded , she  was kind , listened and again achieved the blonde I had been trying to get back for 6 months .",5,17:24.5
Hair by Erblina,"Erblina is the absolute best of the best in the city. My hair is curly and coarse and I am always afraid of bleaching it because it damages my curls. Not only is my hair blonde and beautiful when I leave Erblina s salon but there is visibly no damage and my curls are better than ever. She is truly an expert at her art! Highly recommend her to everyone no matter your hair type, she works magic!",5,17:24.5
Hair by Erblina,Erblina is amazing and so talented!! She got my hair from damage to BLONDE  And my hair feels so amazing. I cant wait to see her in 8 weeks . Shes like treating you like a great friend. and I will recommend to everyone in Ottawa   Thank you for being so kind,5,17:25.0
Hair by Erblina,Erblina is so talented and is one of the best blonde experts I know! She is honest and her work never ever disappoints. I would recommend her 100% to anyone in Ottawa,5,17:25.0
Hair by Erblina,"I have been getting my hair done at Erblina for years now. Very professional, talented and welcoming. I always leave that salon feeling wonderful and happy, each  and every time !",5,17:25.0
Hair by Erblina,Top notch service and uses quality products.  Could not be happier with my hair! Thank you Erblina :),5,17:25.0
Hair by Erblina,the best!!! i always leave her chair ti happy,5,17:25.0
Hair by Erblina,"Amazing hairstylist, she takes the time to listen to clients and did an amazing job with my hair. One of the best stylists I have ever come across for sure. Thank you Erblina",5,17:25.0
Hair by Erblina,Amazing Service and amazing results. Thank you Erblina,5,17:25.0
Hair by Erblina,Amazing job fixing my box dye mistake! Highly recommended her,5,17:25.0
Hair by Erblina,She is Amazing and by far the best hairstylist I ve dealt with. My daughter has a very thick and curly hair and Erblina was so patient and gave my daughter the best treatment. Service:,5,17:25.0
Hair by Erblina,,5,17:25.0
Hair by Erblina,Beautiful person with beautiful talent. Love my new hair. She s so professional and so nice. I ll definitely keep going to her. Thank you :),5,17:25.6
Hair by Erblina,Erblina was very professional and kind which was an added bonus because her work is so beautiful! She colour corrected from a previous colour job and I love my hair now thanks to her!,5,17:25.6
Hair by Erblina,"HairbyErblina Where do I start, this girl delivers through and through. I am always amazed at the finished product by Erblina she is truly a wizard with hair. I highly recommend Erblina for great service at a fantastic price. Services",5,17:25.6
Hair by Erblina,"I cant say enough AMAZING things about my experience with stylist and owner ERBLINA and her amazing salon!!! She by far is the BEST hairstylist in TOWN!!!! She is absolutely the BEST at what she does and her work speaks volumes #Queen of balayage!! I would recommend her to anyone looking for a stylist who truly listens to what your looking for and will give her professional expertise and find what works for you , while working her magic to make you feel like a gorgeous top model! Services: Blowouts , Hairstyling",5,17:25.6
Hair by Erblina,"Erblina is absolutely amazing!! I ve never trusted someone so much with my hair, I would recommend her a million times",5,17:25.6
Hair by Erblina,I would never trust anyone else with my hair ever since I met Erblina! Would follow her anywhere! Amazing job every time.,5,17:25.6
Hair by Erblina,Erblina is amazing and so talented!! She got my hair from dyed dark brown to BLONDE in one day. And my hair feels so amazing. I cant wait to be back for the next session. Shes like treating you like a great friend. Her priority is your hair health. I trust her fully with my hair!!,5,17:25.6
Hair by Erblina,"Love Erblina so much, will never let anyone else do my hair. She always does my hair so beautifully. She treats her clients like family and always makes you feel welcome. 100% percent recommend.",5,17:25.6
Hair by Erblina,"Erblina is the queen of hair. She s professional, loving, kind and will take her time doing your hair. She s amazing at blond hair. When I went to her the first time my hair was pretty dark, she got me to the blond shade I wanted. She always says I love what I do and that shows in her work. I sent everyone I know to her. I wish there was more stars to give her she s truly one of a kind. Services:",5,17:25.6
Hair by Erblina,i am lucky to have Erblina as a sister in-law plus best hairstylist i coud ever asked for . always  happy with the results,5,17:25.6
Hair by Erblina,,5,17:26.1
Hair by Erblina,,5,17:26.1
Fernando Cellini Hair Salon,"Sorry to leave this review. Went on April 19th with high hope considering all the good reviews, and especially because I ve been looking for good hair stylist. Before Dominic started hair cut I asked him, hope I m not gonna be disappointed, and he answered of course not. So, I went home and checked in the mirror to see how it was cut in the back and sides it was nothing like that I wanted. Even though I showed him a photo of the hair cut it was not even similar. I look like a Cherokee. Very disappointed, upset and frustrated. Spent $140 +tax. Regret to cut my hair in that hair salon. Hopefully they will refund??? Thank you for the worst hair cut. Slavica",1,17:26.5
Fernando Cellini Hair Salon,,5,17:26.5
Fernando Cellini Hair Salon,,5,17:26.5
Fernando Cellini Hair Salon,Best salon I ve ever been too. Always leaved thrilled with my cut/colour.,5,17:26.5
Fernando Cellini Hair Salon,The best salon in Ottawa. All the stylists are very well educated on techniques and current trends in hairstyle. I have never had a bad experience here. I started bringing my daughter who has curly hair and Frankie does a fantastic job.,5,17:26.5
Fernando Cellini Hair Salon,They do amazing work.,5,17:26.5
Fernando Cellini Hair Salon,"I wont go elsewhere, the best stylists in town.  Great services.    My hair cut lasts and evolves as it grows to really nice style.",5,17:26.5
Fernando Cellini Hair Salon,"I almost never write reviews but Frankies service today was really exceptional, from the moment I walked in to the moment I stepped out. He knew exactly what to recommend for my hair type and lifestyle needs and offered great maintenance advice. The energy of the salon is very friendly and inviting... and very comfortable to be in with its warm materials, high windows and great lighting. I love my haircut and look forward to going back.",5,17:26.5
Fernando Cellini Hair Salon,,5,17:26.5
Fernando Cellini Hair Salon,I have been a client for more than 15 years.  I would never go anywhere else . Dom and team are fantastic !,5,17:26.5
Fernando Cellini Hair Salon,,5,17:27.1
Fernando Cellini Hair Salon,"By far a great professional hair salon that puts every detail necessary into the cut. High expectations were definitely fulfilled. Amazing fade, perfect haircut. Shoutout Frankie.",5,17:27.1
Fernando Cellini Hair Salon,Didnt post on website that would be closed on a Tuesday.,3,17:27.1
Fernando Cellini Hair Salon,Ive consistently had great service & great cuts from Dom. Im a guy who varies my length and style with the seasons and he always offers great ideas and options. Highly recommended!,5,17:27.1
Fernando Cellini Hair Salon,,5,17:27.1
Fernando Cellini Hair Salon,"I am sorry to leave this review. I went there with very high hopes considering all the good reviews and especially because I have been looking for a good hair stylist for a very long time since I moved to Ottawa. I had my hair cut by Dom. At the salon, after he styled it, it looked more or less, but I only cared about having a well done haircut. However, home, after I washed my hair and I checked it in the mirror to see how it was cut in the back and sides,  it was nothing like the haircuts that I had showed him. I am very disappointed, upset and frustrated right now. These were the worst spent 180 dollars, and the worst haircut done by a professional.",1,17:27.1
Fernando Cellini Hair Salon,Dom is the bomb  !!!! Superior skills and attention to detail. He rocks.,5,17:27.1
Fernando Cellini Hair Salon,"Tania and Dom were fantastic!!!  I came in to have a colour correction after having a string of horrible other salon visits and home dye. They were reassuring, honest and explained the whole process. Fantastic salon, super nice, very chill!!! will most definitely be going back again!",5,17:27.1
Fernando Cellini Hair Salon,,5,17:27.1
Fernando Cellini Hair Salon,I discovered Fernando Cellini through the recommendation of a friend and I have never been more pleased! Dom gave me an absolute fabulous cut that has grown out amazingly. He has taken the time to educate me and give me tips and tricks on how to style and manage my hair. everyone is so kind and knowledgeable. I would recommend this salon to anyone!,5,17:27.1
Fernando Cellini Hair Salon,"Absolutely cannot recommend this salon enough. Every time I go, I get consistent quality service. Very pleasant atmosphere (especially considering the difficult times we are all facing with the current pandemic). Extremely clean area! This is the only salon that I trust to properly deal with my hair. Their extensive knowledge and skill are truly unmatched. Frankies been cutting my hair for years (10+) and I ve never even thought of going anywhere else since. p.s. I do miss their cappucino",5,17:27.7
Fernando Cellini Hair Salon,Very fine avant guard work!,5,17:27.7
Fernando Cellini Hair Salon,(: nice,5,17:27.7
Fernando Cellini Hair Salon,Still my favourite salon ever. Great people who really know their craft. I recommend it to everyone.,5,17:27.7
Fernando Cellini Hair Salon,"Burned my healthy long hair so badly there are short broken hairs frizzing out from the crown to the tip past my shoulders (not flyaways or dryness. My hair is broken off throughout the length of my hair)- TOTALLY destroyed my soft healthy hair into a cracked, brittle, broken mess. It took four years for me to grow it out and now Im back to square one. I have to wear a pony tail every day. Emails and phone calls to owner not returned. I did get a partial refund of $197 from my $415 bill, but then spent over $200 in rescue remedies - none of which have helped. Now, I have frizzy yellow-orange hair instead of the beautiful silky blonde that I started with. I hope this review saves someone from going through similar disappointment.",1,17:27.7
Fernando Cellini Hair Salon,Really good place and people,5,17:27.7
Fernando Cellini Hair Salon,"Love it. Ive been to Frankie, Francesco, Sonia, and all are amazing. My hair feels and looks fabulous afterwards. Nice, friendly atmosphere. Good coffee. Feels like a treat to go.",5,17:27.7
Fernando Cellini Hair Salon,"I have Asian hair - coarse, straight. Dom makes it look amazing - and with lockdown it still looks fabulous 6 months later. Best hairdresser Ive ever had. Believe the reviews!!",5,17:27.7
Fernando Cellini Hair Salon,Friendly staff. My wife and daughter both love their cuts.,5,17:27.7
Fernando Cellini Hair Salon,,5,17:27.7
Fernando Cellini Hair Salon,,5,17:28.3
Fernando Cellini Hair Salon,Great cut and so friendly!,5,17:28.3
Fernando Cellini Hair Salon,"Great salon. Friendly atmosphere, easy booking and a great haircut. I was really impressed with their safety measures. Highly recommend.",5,17:28.3
Fernando Cellini Hair Salon,,5,17:28.3
Fernando Cellini Hair Salon,,4,17:28.3
Fernando Cellini Hair Salon,Really like these guys too. Really easy to work with and are friendly.,5,17:28.3
Fernando Cellini Hair Salon,"Alex did an amazing job transforming my hair. She seamlessly blended my natural light brown hair with a  warm, golden blonde. She is a master of balayage and ombre! She takes pride in her work and the end result shows it. She achieved exactly what I showed her in the pictures that I brought for reference. I would highly recommend her. She also has a great instagram page highlighting her work. Thanks again Alex, for making me feel beautiful.",5,17:28.3
Fernando Cellini Hair Salon,,5,17:28.3
Fernando Cellini Hair Salon,Amazing customer service and very skilled hair dressers. Had a great experience and also met a lot of friendly people.,5,17:28.3
Fernando Cellini Hair Salon,,5,17:28.3
Fernando Cellini Hair Salon,Their hair dye is from Italy and they are Italian!,5,17:28.8
Fernando Cellini Hair Salon,Love the whole team at FC! Ive been going for years and they never disappoint.,5,17:28.9
Fernando Cellini Hair Salon,,5,17:28.9
Fernando Cellini Hair Salon,"Great ambiance, excellent stylists. Enjoy the experience. Will go again.",5,17:28.9
Fernando Cellini Hair Salon,,5,17:28.9
Fernando Cellini Hair Salon,"Dom is a true artist, master of his trade and passionate about his work. I can not recommend him and this salon highly enough!",5,17:28.9
Fernando Cellini Hair Salon,Dom always does a great cut which grows out perfectly.,5,17:28.9
Fernando Cellini Hair Salon,I booked an appointment for my daughter-in-law and myself to get our hair done for a special occassion. We are from out of town - Toronto. We had an excellent experience. The staff were very friendly and talented. Our hairdos lasted the evening! If you need a blow dry or an up-do this is the place to go.,5,17:28.9
Fernando Cellini Hair Salon,,5,17:28.9
Fernando Cellini Hair Salon,Best haircut in town!,5,17:28.9
Andre hair design's,Andre is professional in cutting and styling. He is also very polite.,5,17:29.4
Andre hair design's,"Andre is awesome, this man knows what he s doing. He gave me a beautiful blowout the day of my engagement party!",5,17:29.4
Andre hair design's,,1,17:29.4
Andre hair design's,,5,17:29.4
Andre hair design's,,3,17:29.4
Andre hair design's,Carmen is great with my 92yr old dads haircut.   Patient and does a wonderful cut everytime,5,17:29.4
Andre hair design's,,1,17:29.4
Andre hair design's,"Very good hairdresser, very good price and nice service. My son s hair was cut perfectly.",5,17:29.4
Andre hair design's,Best hair salon! Andre always does a great job! Highly recommend.,5,17:29.4
Andre hair design's,"Shanez is the best, I would recommend her to anyone looking for fabulous hair",5,17:29.4
Andre hair design's,Highly recommended .. professional  every time I leave with new happy look   family atmosphere with colleagues and customers,5,17:30.1
Andre hair design's,,4,17:30.1
Andre hair design's,"HIGHLY RECOMMEND! Simply put, he s the best hairdresser in Ottawa. Andre is truly talented and goes above and beyond for his clients. Thank you Andre and you re amazing team!",5,17:30.1
Andre hair design's,Very overpriced for the service you get. Wont be back.,2,17:30.1
Andre hair design's,Wasnt satisfied with the service in this place at all  unrespecful people and very rude i dont recommend it,1,17:30.1
Andre hair design's,"Best hair dresser in Ottawa! Friendly staff and I always walk out a happy customer. I recommend all service and especially hair cuts with Andre, hes very experienced and can do anything.",5,17:30.1
Andre hair design's,,4,17:30.1
Andre hair design's,,5,17:30.1
Andre hair design's,Quick and professional services. Recommended.,5,17:30.1
Andre hair design's,,5,17:30.1
Andre hair design's,"I visited today Andres hair design for the first time and all I can say is Wow! Amazing experience and all his team was very attentive, professional and did an excellent job on my hair, I was looking for a balayage and I cant be more happy! My hair looks fabulous! Thank you Andres and all the team.",5,17:30.7
Andre hair design's,"Great service and personality, thanks for everything!",5,17:30.7
Andre hair design's,I have been going to Shahnaz at this site for a long time.  I am very impressed with the people who own the place and work there.  It is a small but friendly place that works hard together to please their customers.,5,17:30.7
Andre hair design's,"I found Andre by chance, after trying many hairdressers when I first arrived in Ottawa. My pharmacist had the most beautiful hair and once I asked where she had her hair done, I have never seen another hairdresser. Andre and his staff treat us all like family, that keeps me and many others coming back. His expertise as a colourist and stylist is unparalleled. Now many of my friends go to Andres Hair Design and I love that I am very often stopped on the street and in stores to ask, who does your hair? Flattering for me and kudos for Andre and his team.",5,17:30.7
Andre hair design's,The Best,5,17:30.7
Andre hair design's,,5,17:30.7
Andre hair design's,"Best customer service. I love how my hair turns out for hair cuts, for fancy events and every time Andre highlights my hair, I couldn t be happier with the results. If you want quality and a new beautiful hairstyle come to Andre s, you won t regret it.",5,17:30.7
Andre hair design's,"I ve been going to Andre s for over a decade.  He & his team take the best care of me & my hair and I always leave feeling fabulous.  Professional, clean & always accommodating.",5,17:30.7
Andre hair design's,"Andre has been my hairdresser for over 15 years ! One of the best in town .... guaranteed results, professional and good value for what you paid for ! He is the best !",5,17:30.7
Andre hair design's,,5,17:30.7
Andre hair design's,LAST MINUTE APPOINTMENT AND THE RESULT WAS SOOOOOOOOOO BEAUTIFUL    I HIGHLY RECOMMEND!!!,5,17:31.2
Andre hair design's,,5,17:31.2
Andre hair design's,Great people!,4,17:31.2
Andre hair design's,,5,17:31.2
Andre hair design's,,5,17:31.2
Andre hair design's,,5,17:31.2
Andre hair design's,,5,17:31.2
Andre hair design's,Carmen is the best hairstyles in the area,5,17:31.2
Andre hair design's,Very professional and nice ambiance,5,17:31.2
Andre hair design's,,5,17:31.2
Andre hair design's,,5,17:31.7
Andre hair design's,,5,17:31.7
Andre hair design's,The only salon I would constantly go to without hesitation. Relaxing atmosphere and outstanding hair dressers who give you the style you deserve.,5,17:31.8
Andre hair design's,"The best hair salon in Ottawa. Friendly atmosphere , good customer service, and they do their jobs professionally with latest models at reasonable prices.",5,17:31.8
Andre hair design's,"Andre is the master of giving your hair shape and not just a cut. Im amazed that after weeks, it always falls into place where it should....and Im cursed with more than one cowlick! Andre is a true hair styling talent.... No wonder many ladies have approached me to ask where I got it styled. I simply smile and say at Andres Hair Designs....of course!",5,17:31.8
Andre hair design's,If you are looking for an up to date style  whether its for every day or a special occasion colour or highlights .Andres is the place to go to .Excellent results and unbeatable prices  !!,5,17:31.8
Studio B,Stylist: Arran is awesome Services,5,17:32.1
Studio B,,1,17:32.1
Studio B,Excellent hair studio that aims to deliver for clients. See you tomorrow at 11AM! ;-),5,17:32.1
Studio B,,5,17:32.1
Studio B,Always love going there .Best cut and styling I have ever had,5,17:32.1
Studio B,Best short hair I ve ever had! Worth every penny!,5,17:32.1
Studio B,,5,17:32.1
Studio B,"Absolutely the best short hair cuts I have ever had, every single time! Arran is incredibly talented, I will not go ANYWHERE else as long as I am in Ottawa.",5,17:32.1
Studio B,Went for a cut and color as I feel that Aran is talented and has a unique eye as a stylist. The rating is low as I realize now that the hospitality and chats with me were forced and that Aran and her receptionist made passive-aggressive comments directed at me personally. How entertaining. Felt so uncomfortable and could not wait to leave. Wont return or recommend. Many other salons offering professionalism.,2,17:32.1
Studio B,"Whether youre looking for a simple stylish cut or a full on multi-tier rainbow mermaid production hair this is the best studio in Ottawa. The staff are talented, empathetic, and artistically fearless. This is the only studio I would trust enough to walk in, point at my head and say fix it without offering any further explanation. 50/10 recommend. 1000",5,17:32.1
Studio B,,1,17:32.6
Studio B,,5,17:32.6
Studio B,,5,17:32.6
Studio B,The best haircut Ive had in Ottawa,5,17:32.6
Studio B,,4,17:32.6
Studio B,"Good service,great haircut.Pricey but it was worth it:)",5,17:32.7
Studio B,"I would not recommend this place if you want your hair toned back to a natural color. Went to have my hair turned back to a natural color after bleaching it myself and dying it red. The girl bleached and stripped the color out of my hair then gave it an ashy brown to cover up the rest of the red. For those of you who dont know color, bleaching and stripping color is essentially the same thing, so the lady over procceced my already thin, fine hair. Its been a year since and my hair still breaks non stop and is an ugly yellow. Again, would not recommend this place if you need your hair colo",1,17:32.7
Studio B,,2,17:32.7
Studio B,"I have been coming here for years and am never disappointed by Arran s service. I referred a friend to Arran and she stated it was the best cut and colour she has had in her life. Recently Arran saved my daughter s hair after a stylist at Rinaldo s (see that review) left her with a head full of bright peach and pink hair with claims that she could do nothing to fix it. Arran knew exactly what had been done wrong and how to fix it. She transformed the crayon concoction back to her natural blonde. I am posting the after. The before peach/pink disaster pic is posted in my Rinaldo s review. If you want a professional book with Arran. And by the way, I didn t have to sit and supervise the service as was suggested by Rinaldo s management as a solution to making sure this doesn t happen again. A professional doesn t need supervision.",5,17:32.7
Studio B,"I truly had the most TERRIBLE experience at this hair salon & I m not a super picky person. Usually I get my hair fully dyed & styled, but I just wanted a quick cut & style so I decided to try this salon because it looked cute & artsy. It was the most AWFUL vibe. The lady who I guess owns it?! Arran or something did my hair & seemed extremely on edge, to the point it made me anxious & uncomfortable. She was pulling at my hair & quite rough when was she cutting it. I didn t like the way she straightened it because she made it look very flat & when I asked if she could make it more voluminous & shiny she got mad at me & freaked out saying I was 15 minutes late & she was pressed for time, even though I had called ahead of time saying I was stuck in traffic. Extremely unprofessional and I left paying way more than I should have for that terrible experience... ($93 for a simple cut & style that honestly looks like I could have done it myself at home). I felt very anxious and uncomfortable throughout the whole experience & I will absolutely never set foot in there again...",1,17:32.7
Studio B,Arran is the most talented and dynamic hair artist in Canada. Ottawa is so fortunate to have her.,5,17:33.2
Studio B,Amber always takes care of me and my hair. I always feel at home!,5,17:33.2
Studio B,"I rarely go to the same hair salon twice as Im usually disappointed.  Ive been to most in Ottawa over the years.  Studio B keeps me coming back.  Very skilled, friendly & warm environment.  They dont try to up sell you products or services - latest techniques, funky or not and prices are reasonable.  Aaron was my stylist twice but the other stylists are great from what Ive seen walk out of the salon.  Cody is adorable & gives a great scalp massage.",5,17:33.2
Studio B,"My first visit at StudioB.  Very friendly welcome, beautiful smiles and good cuddles from Bruce.  Arran did my hair perfectly... She is very attentive to your needs and likes or dislikes.  Delivers and some... I have often gone home in tear from my hair adventures, not with Arran, I am very happy, with my cut and style.   Will be back for more...   Thank you so much",5,17:33.2
Studio B,"Love love love Studio B! Went for a bangs trim awhile back and Arran rocked it, so I made another appointment for a cut. Wow, she made my hair look amazing and with little to no direction! I only told her I didnt want short-short and that I need a low maintenance style. Did she ever deliver. I dont find the price too bad for Ottawa. It was about $20 more than I used to pay. The salon itself is laid back, all the staff are super welcoming and friendly, and I love hanging out with the puppy! The decor is funky and fun.",5,17:33.2
Studio B,,5,17:33.2
Studio B,Best salon experience I have ever had in my 47 years on earth. I left with the coolest hair cut ever and my hair is not a friendly monster. Thanks Amber and crew.,5,17:33.2
Studio B,,1,17:33.2
Studio B,Amber gave me the best haircut I ever had. Plus she s really interested into her customer. Great customer service overall.,5,17:33.2
Studio B,"Love this salon. I dont really style my hair, so I told them that and they were able to cut my hair in a way that worked with my waves so that I didnt have to style it most days.",5,17:33.2
Studio B,This salon has a special vibe...excellent stylists and of course the house dog...very accepting of our LGBTQ brothers and sisters as well.,5,17:33.8
Studio B,,4,17:33.9
Studio B,,5,17:33.9
Studio B,,5,17:33.9
Studio B,,5,17:33.9
Studio B,,5,17:33.9
Studio B,A fun group of wonderful hairstylists,4,17:33.9
Studio B,I love my hair!!! Chill vibes and fun girls! Love this place. Thanks Amy Doll! :D,5,17:33.9
Studio B,"Have been going here for nearly 8 years to have Arran do my doo, and always leave feeling fabulous!  Amazing cuts and colour.  Couldnt imagine going anywhere else!",5,17:33.9
Studio B,"I love this place! Every time I go, I leave feeling like a million bucks. I constantly get compliments on my hair cut and colour. The salon is very fun and welcoming, not to mention the cool decor and even cooler stylists. A+ place!",5,17:33.9
Studio B,Truly creative hair designs by a fantastic team of stylists. This is THE place for hair for men and women.,5,17:34.4
Studio B,,5,17:34.4
Studio B,,5,17:34.4
Studio B,"If I could give less than 1 star, I would. I went there to have my blonde hair toned and they turned it dark grey (almost black) and green. They realized that they messed up and for a while they literally didnt even let me look at it in the mirror. I went home and had to bleach it myself to get the colour out. Plus the price was double what the website told me. Save your money & your hair.",1,17:34.4
Studio B,"Chemical burns on scalp from overuse of bleach and sections of my hair completely broke off from overuse of chemicals. Nightmare.. complete opposite of what I wanted and a huge waste of time (4 hours) and money ($200+). Very disappointing. Like the other poster, a disasterous mess I will have to grow out. Very unprofessional and dont care. Save your time and money.",1,17:34.4
Studio B,They friendly and I love the edgy hair cuts they do!,5,17:34.4
Studio B,"Been coming here for YEARS!  Amazingly talented hairdressers!!  Expensive, but you DO get what you pay for!",5,17:34.4
Studio B,Really great service and quality cuts. The location is not the most convenient for me but its a great place for an edgy style!,4,17:34.4
Studio B,Great haircut and they answered and performed all my different hair questions and wants I had with a smile.,5,17:34.4
Studio B,"I had a terrible experience at Studio B in December. I made my first appointment with Amber to have some pink added to the tips of my hair and to touch up my red hair dye at the roots. I was originally booked for a consult with Amber, but the salon later called back and cancelled the consultation, saying that Amber understood what I wanted and I could just come to the appointment. I brought my colour info from my previous stylist (Im from out of town and was considering Studio B as my new salon), and said that I was looking for a demi-permanent for the red, which is what I am accustomed to having. I showed the info from my previous stylist to Amber and she said that my two options were semi-permanent (which would wash out in about 4 washings), or permanent colour. I asked what the price difference was, and she told me it would be $50, so I opted for the permanent colour. The entire appointment took a little over 5 hours (I have never had hair take that long, and Ive had some pretty complicated custom colour jobs in the past). In the entire time, Amber hardly said two words to me. I made several attempts to strike up a conversation with her, but they fell flat each time. Amber went out of her way to socialize with the other stylists, the other stylists clients, and even the delivery man. I understand that not every stylist enjoys talking through an entire colour job, but I would expect that she might have tried to get to know me as I was a potential new client. When she was finally able to wash the colour out of my hair, she scrubbed parts of my hairline raw trying to get the dye off my skin. I told her that it hurt and asked her to be more gentle, which she sort of did but continued scrubbing anyways. When she brought me back to her chair she suggested that she turn me away from the mirror so she could surprise me when it was dried. I suspected that this point that she actually did it because it was a bit of a hot mess, but I went along with it anyways. When she was finished, I must say, the colour is gorgeous. What I wouldnt notice until I got home (since I wear long bangs), was that there was dye from my hairline down to my eyebrows, and all the way down the back of my neck to my shoulders! All of this aside, my biggest beef was the price. The entire job cost more than double what I was expecting to pay, based on the pricing on the website. I paid and left, because I had already spent nearly 6 hours in the salon and needed to get home. When I got home, I discovered that the place along my hairline that Amber had scrubbed raw was actually bleeding (I had scabs all along my hairline for days following the appointment), and the dye on the back of my neck took days to wash off as well, forcing me to wear my hair down for days. In an attempt to make things right, I called the salon the next day and described my experience. They had Amber call me back and authorized a free treatment to make me happy, but I insisted that a partial refund was necessary, since I had no intention of coming back. She informed me that the price we arrived at was only $50 more than what we discussed at my consultation (the one she cancelled, which therefore, never happened). She then quickly back-peddled and suggested that there had been an email consult, which there never was (I only ever communicated with the salon by phone). We agreed upon an amount that would have us meeting halfway between what I thought I was paying that day, and what I ended up paying. However, when I went in to receive my refund, the owner nickel and dimed me on it, reducing the refund to nearly half what Amber had promised on the phone. The colour job is amazing, but Amber is a talented colourist and I am sure a more affordable colour job would have also looked amazing too. Essentially, I was upsold without being told the cost (and Im not sure I ever would have been given one, since there were a lot of extra charges thrown in, like $40 for a blow dry - what salon sends you out into the winter with wet hair from a fresh dye job???). Save your $$, go elsewhere",1,17:34.4
Salon Rouge Ottawa,"I just love my new haircut. My stylist really listened to what I wanted and did exactly what I asked. Overall great experience and ambiance in the salon, will definitely come back.",5,17:35.0
Salon Rouge Ottawa,,5,17:35.0
Salon Rouge Ottawa,Amazing as always !,5,17:35.0
Salon Rouge Ottawa,,5,17:35.0
Salon Rouge Ottawa,"This is a reply to the below reviews from Rhonda, Kristine, Noel, Adrienne, Shauna and Dianne s. This is what really happened. Your friend came in just wanting some pieces in the front, then changed her mind to getting a full balayage instead once in the Salon. She wanted to get a funky color (which is way more complicated), we did not want to say no to her because we know she came a long way to Ottawa, and we wanted to accommodate her. As a result, our stylist had to get somebody else to pick up their small children (5 and 7 years old) from their day care. Because she was so excited to get her hair done. Her hair was black long, and down to her waist, thick with no color. Her services were a Wash cut and blow-dry, full Balayage and a funky color toner, which should have been $500 but we only charged her $378 (which is a very good deal for what we had to do and for that amount of hair). She also ended up buying Kevin Murphy hair products (which is a very high-end brand), which she got in the big Litre sizes because she mentioned that where she was located there were no good hair products. Which workout to be nowhere near $800. In no shape or form did we take advantage of anyone as our prices (of services and products) are all on our website. Please before accusing any one of something, the employees of the salon including myself (as a black girl) the receptionist are all immigrants and are minorities that have had our own personal experiences. Please next time find out what really happened.",5,17:35.0
Salon Rouge Ottawa,Always such a good experience. Been coming to this place for over 4 years and they always do such a good job. Price is fair for the high quality experience you receive. Jane is now been my stylist for the past year and a bit and she is absolutely lovely. I have always got what I asked for from the team and I trust them with my hair.,5,17:35.0
Salon Rouge Ottawa,The best in town! Extremely professional and friendly staff,5,17:35.0
Salon Rouge Ottawa,This was my first professional hair cut and my hairdresser really helped with my anxiety! I discovered I actually had curly hair and she gave me a new routine to help me get the nest out of my hair naturally. Hair type: Thin and curly,5,17:35.0
Salon Rouge Ottawa,The stylists were very friendly and knowledgeable. They gave me great recommendations for highlight colors and a cut based on my requests and my unique skin tone and face shape.,5,17:35.0
Salon Rouge Ottawa,Did a hair cut with Amir and a keratine treatment with Parisa. They were so welcoming and professional. Parisa spent a lot of time and dedication to my keratine treatment. Definitely will go there next time,5,17:35.0
Salon Rouge Ottawa,"One of the best haircuts I ve ever gotten, great staff and very nice location as well.",5,17:35.6
Salon Rouge Ottawa,Got a 5-star haircut by Parisa! She took her time to make sure I look amazing. She was very friendly and I can tell she s passionate about her job. All staff were welcoming and made sure I was comfortable. I appreciate she was ready for my appointment on time. Thank you Parisa and see you next time!,5,17:35.6
Salon Rouge Ottawa,,5,17:35.6
Salon Rouge Ottawa,$800 is way too much? How do you sleep well at night? Disgusting!!,1,17:35.6
Salon Rouge Ottawa,"I m still upset with the crooked cut and a colour I didn t want in the first place. I walked in with virgin hair and my expectations were high but, I was disappointed when my hair went back to its natural straightness and it s crooked and so obvious. They didn t have the colour I originally wanted and the hairdresser didn t know until checking for the product. For $800+ this shouldn t have happened.",1,17:35.6
Salon Rouge Ottawa,"How could you guys charge $800 for a balayage on virgin hair, a crooked layered cut and it wasn t even the colour that was wanted. She deserves a refund and to go elsewhere! If you re indigenous with long hair do not go here!!! How awful!!!",1,17:35.6
